file_path,label_source,file_exists,file_size_bytes,metadata_duration_seconds,sample_rate_hz,channels,estimated_bitrate_kbps,container_format,codec_subtype,bitrate_kbps,bitrate_mode,mpeg_version,mp3_mode,metadata_error
music/Lil Uzi Vert - Dark Queen.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Four Tops - Ain't That Love.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Andy Williams - The Wonderful World Of The Young.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Scott McKenzie - Like An Old Time Movie.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Keith Sweat (Duet With Jacci McGhee) - Make It Last Forever.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Meek Mill Featuring Cardi B - On Me.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jackie Wilson - Am I The Man.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Genesis - That's All.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/P!nk - There You Go.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/One Direction - Steal My Girl.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/David Archuleta - Crush.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Emitt Rhodes - Fresh As A Daisy.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Sarah McLachlan - Adia.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Alan Jackson - That'd Be Alright.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Watts 103rd Street Rhythm Band - Till You Get Enough.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Midge Ure - Dear God.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Rationals - Respect.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Natural Four - Love That Really Counts.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Faith Hill - Sunshine And Summertime.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Dee Jay And The Runaways - Peter Rabbit.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The 8th Day - If I Could See The Light.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Stevie Wonder - Heaven Help Us All.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Remy Shand - Take A Message.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Drake - Right Hand.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Chuckii Booker - Turned Away.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Dorsey Burnette - (There Was A) Tall Oak Tree.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jim Croce - I Got A Name.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Lil Yachty Featuring Ugly God - Boom!.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Stevie Wonder - Superwoman (Where Were You When I Needed You).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Tone-Loc - Funky Cold Medina.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Maren Morris Featuring Vince Gill - Dear Hate.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Charlie Rich - There Won't Be Anymore.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Poco - Heart Of The Night.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Dixie Chicks - I Can Love You Better.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Selena Gomez & The Scene - Falling Down.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Eddie Cochran - C'mon Everybody.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/B.E. Taylor Group - Karen.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Luke Featuring The 2 Live Crew - Banned In The U.S.A..mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Etta James - Security.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Stan Kenton - Mama Sang A Song.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
"music/The Impalas - Oh, What A Fool.mp3",charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Wayne Newton And The Newton Brothers - Danke Schoen.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Fats Domino - Fell In Love On Monday.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Cutting Crew - One For The Mockingbird.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jennifer Lopez - Get Right.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/R. Kelly & Jay-Z - Big Chips.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Charles Wolcott - Ruby Duby Du From Key Witness.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jon Pardi - Dirt On My Boots.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Bruno Mars - Just The Way You Are.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/DeJohn Sisters - Straighten Up & Fly Right.mp3,charted,True,2022,0.0010657596371882086,44100.0,2.0,15177.906382978725,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Hugh Masekela - Riot.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Galantis - No Money.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Esther Phillips - And I Love Him.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Taylor Swift - Superstar.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Wang Chung - Dance Hall Days.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Garbage - Push It.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Peaches & Herb - Roller-Skatin' Mate (Part I).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Carrie Underwood - Drinking Alone.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Post Malone Featuring Quavo - Congratulations.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Domino - Getto Jam.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Trippie Redd Featuring Juice WRLD - Matt Hardy 999.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jackie Wilson - No Pity (In The Naked City).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Yes - Your Move (I've Seen All Good People).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Incredible Bongo Band - Bongo Rock.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Kelly Rowland Featuring Lil Wayne - Motivation.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Chubby Checker - Whole Lotta Shakin' Goin' On.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Etta Jones - When I Fall In Love.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Michael Bolton - When A Man Loves A Woman.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Johnny Mathis - Come Back.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Bob Seger System - Lucifer.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Trey Songz Featuring Twista - Gotta Make It.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Tony Toni Tone - Whatever You Want.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Tymes - People.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Living Colour - Open Letter (To A Landlord).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Weezer - Africa.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Brad Paisley - Today.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Kalin Twins - It's Only The Beginning.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Sergio Mendes & Brasil '66 - The Look Of Love.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Rick Astley - Move Right Out.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Gym Class Heroes - Clothes Off!!.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
"music/Paul and Paula - Something Old, Something New.mp3",charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Four Tops - I'm In A Different World.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Terri Clark - A Little Gasoline.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Elvis Presley - Blue Christmas.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
"music/The Megatons - Shimmy, Shimmy Walk, Part 1.mp3",charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Hipsway - The Honeythief.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Rick Astley - Never Gonna Give You Up.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/INXS - Beautiful Girl.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Kim Carnes - I Pretend.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/American Idol Top 8 - Shout To The Lord.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Atlanta Rhythm Section - Dog Days.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Hesitations - A Whiter Shade Of Pale.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Stonewall Jackson - Why I'm Walkin'.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jr. Walker & The All Stars - Do The Boomerang.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Justin Bieber - All That Matters.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/George Benson - Lady Love Me (One More Time).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Karla Bonoff - Baby Don't Go.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Olivia Newton-John - Totally Hot.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Bilal - Soul Sista.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Bert Kaempfert And His Orchestra - Bye Bye Blues.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Bee Gees - My World.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Outfield - Everytime You Cry.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Def Leppard - Armageddon It.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Johnny Mathis - How To Handle A Woman.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
"music/Barbara Mason - Oh, How It Hurts.mp3",charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jason Aldean - Tonight Looks Good On You.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Corona - Baby Baby.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Kingston Trio - Ally Ally Oxen Free.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
"music/Marilyn McCoo & Billy Davis, Jr. - Your Love.mp3",charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/David Guetta Featuring Nicki Minaj - Turn Me On.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Justin Bieber - Come Around Me.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Vogues - Woman Helping Man.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Taylor Swift - Peace.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The S.O.S. Band - Take Your Time (Do It Right) Part 1.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Rene & Angela - Your Smile.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
"music/Belly, The Weeknd & Young Thug - Better Believe.mp3",charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Red Jumpsuit Apparatus - Face Down.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Blue Jays - Lover's Island.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Maddie & Tae - Fly.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Green Day - Wake Me Up When September Ends.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Thomas Rhett - Marry Me.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jimmy Hall - I'm Happy That Love Has Found You.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Roy Orbison - Up Town.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Bonnie Tyler - It's A Heartache.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
"music/Crosby, Stills & Nash - Southern Cross.mp3",charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Maren Morris - My Church.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Scandal Featuring Patty Smyth - Goodbye To You.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Culture Club - Move Away.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Seals & Crofts - I'll Play For You.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
"music/Glee Cast - Bills, Bills, Bills.mp3",charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Lou Rawls - Wind Beneath My Wings.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Delfonics - Trying To Make A Fool Of Me.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Irish Rovers - (The Puppet Song) Whiskey On A Sunday.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Lulu - To Sir With Love.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Depeche Mode - It's No Good.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Big Punisher - I'm Not A Player.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Sweet - Blockbuster.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Avril Lavigne - Wish You Were Here.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Neil Diamond - Longfellow Serenade.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Sporty Thievz Featuring Mr. Woods - No Pigeons.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/B2K Featuring Fabolous - Badaboom.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Iron Butterfly - In The Time Of Our Lives.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Band - The Weight.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Krokus - Midnite Maniac.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/DeJ Loaf - Try Me.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Climax Blues Band - I Love You.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Four Tops - If I Were A Carpenter.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Megan Thee Stallion - Girls In The Hood.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jackie Wilson & Linda Hopkins - Shake A Hand.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Gwyneth Paltrow - Country Strong.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Lou Rawls - You'll Never Find Another Love Like Mine.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Artistics - Girl I Need You.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Before Dark - Monica.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Luke Bryan - Light It Up.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Mariah Carey Featuring Jay-Z - Heartbreaker.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Rod Stewart - Mine For Me.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
